Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Primary Artist ID,Genres,Top Genre
1Q0o5H3fZ5KPxGHib5WltX,'7CCn4PFRRRZF127jtCBAUe',The Lovin' Spoonful,26Y0BO1IsZVctCrGRIcip1,21.0,track:Did You Ever Have to Make Up Your Mind? artist:The Lovin' Spoonful,48.0,1965-01-01,Did You Ever Have to Make Up Your Mind?,1966.0,0.79,0.514,2,-8.884,1,0.0336,0.782,0.0,0.231,0.961,120.227,118453,4,7CCn4PFRRRZF127jtCBAUe,"brill building pop, bubblegum pop, classic rock, classic uk pop, country rock, folk, folk rock, mellow gold, merseybeat, psychedelic rock, rock, rock-and-roll, roots rock, soft rock",country
2liPmoa0xyg9DcjKOryJ66,'5dbuFbrHa1SJlQhQX9OUJ2',Don Henley,7LFer4drCtWSyD8oxORZtC,62.0,track:Dirty Laundry artist:Don Henley,48.0,1982-08-13,Dirty Laundry,1983.0,0.756,0.773,5,-6.65,0,0.0306,0.0848,0.0026,0.0792,0.954,98.384,336800,4,5dbuFbrHa1SJlQhQX9OUJ2,"album rock, art rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, new wave pop, pop rock, rock, roots rock, singer-songwriter, soft rock, yacht rock",country
3PWEGZ6CYvXRnr0JCECsDe,'3vAaWhdBR38Q02ohXqaNHT',The All-American Rejects,5lDriBxJd22IhOH9zTcFrV,71.0,track:Dirty Little Secret artist:The All-American Rejects,48.0,2005-01-01,Dirty Little Secret,2006.0,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,193653,4,3vAaWhdBR38Q02ohXqaNHT,"modern rock, neo mellow, pop punk, pop rock, post-teen pop",pop
0l28Q1FFEA0mtpEdEQw1r3,'3jHBxvZ9gbBkZ17wKUqVsO',Kent Jones,27PmvZoffODNFW2p7ehZTQ,64.0,track:Don t Mind artist:Kent Jones,48.0,2016-04-25,Don t Mind,2016.0,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,198237,4,3jHBxvZ9gbBkZ17wKUqVsO,"miami hip hop, viral trap",hip hop/rap
44w4sVYJVQzhH2dN3IwyIK,'62sPt3fswraiEPnKQpAbdE',Bobby Brown,0s6e7ZafqOAUBDoQYGmxrc,59.0,track:Every Little Step artist:Bobby Brown,48.0,1988-01-01,Every Little Step,1989.0,0.797,0.656,1,-11.601,1,0.0404,0.00721,0.0,0.0377,0.948,99.828,237240,4,62sPt3fswraiEPnKQpAbdE,"funk, hip hop, new jack swing, quiet storm, r&b, rap, urban contemporary",soul/r&b
1NQxkuCbddVP1UgmvRhfXp,"'2lxX1ivRYp26soIavdG9bX', '6PAt558ZEZl0DmdXlnjMgD'",The Yardbirds,6o21UfW2RHkzzleZGLfFpK,57.0,track:For Your Love artist:The Yardbirds,48.0,1965-01-01,For Your Love,1965.0,0.288,0.62,2,-10.103,1,0.0428,0.24,0.0,0.0882,0.617,94.445,150627,4,2lxX1ivRYp26soIavdG9bX,"album rock, art rock, blues rock, british blues, british invasion, classic rock, country rock, electric blues, folk rock, hard rock, psychedelic rock, rock, roots rock, symphonic rock",country
5Zm0jwZc5J4jWk9rLmABKO,'2S8UlyXW4JjjHcbeg8ddIo',702,4eDCsyIHTSu3cQZ5wDIyP7,52.0,track:Get It Together artist:702,48.0,1996-01-01,Get It Together,1997.0,0.791,0.186,10,-11.367,1,0.0333,0.625,2.67e-06,0.0574,0.317,114.061,291400,4,2S8UlyXW4JjjHcbeg8ddIo,"girl group, hip pop, neo soul, new jack swing, r&b, urban contemporary",soul/r&b
070dWVyJIxcKQmxPRov0Y5,'3UVRliakQfa1pMWIsNuiZ8',Musiq Soulchild,3oXNIpoUMdk8qGkwCeXqGv,53.0,track:Halfcrazy artist:Musiq Soulchild,48.0,2002-05-07,Halfcrazy,2002.0,0.412,0.77,11,-6.057,0,0.18,0.462,1.5e-06,0.0485,0.418,101.955,254493,3,3UVRliakQfa1pMWIsNuiZ8,"dance pop, hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary",soul/r&b
3hL5Ef6mrygQQQvzDZoPvx,'2JyxVsEiD9HVRM7CtFaLCK',Timi Yuro,4pm0n3tssKLImGyXPQ3fRY,30.0,track:Hurt artist:Timi Yuro,48.0,1962-09-10,Hurt,1961.0,0.618,0.83,9,-5.722,1,0.048,0.264,0.0,0.266,0.864,112.58,165707,4,2JyxVsEiD9HVRM7CtFaLCK,"adult standards, brill building pop",pop
1Z9Rlkd9LAYTZcU2TU7BZY,'3iDD7bnsjL9J4fO298r0L0',Chicago,1bQ6SZAR7xI0z6sIxK95KJ,46.0,track:I Don t Wanna Live Without Your Love artist:Chicago,48.0,1988-06-20,I Don t Wanna Live Without Your Love,1988.0,0.43,0.635,0,-6.717,1,0.0374,0.0658,0.00185,0.0981,0.163,145.474,234467,4,3iDD7bnsjL9J4fO298r0L0,"adult standards, album rock, classic rock, folk rock, mellow gold, soft rock, yacht rock",rock
1IVAFmZrNBKB9z9Nlc5egF,'2IU5UBup85LmAXh5U36DeC',The Grass Roots,6gPupdCItjnUCF6L79VS1U,20.0,track:I d Wait a Million Years artist:The Grass Roots,48.0,2005-01-01,I d Wait a Million Years,1969.0,0.622,0.627,10,-6.821,0,0.0421,0.398,0.0,0.138,0.812,128.227,167867,4,2IU5UBup85LmAXh5U36DeC,"brill building pop, bubblegum pop, classic garage rock, classic rock, country rock, folk rock, mellow gold, merseybeat, soft rock, sunshine pop",country
23Y5wdyP5byMFktZf8AcWU,'6vWDO969PvNqNYHIOW5v0m',Beyoncé,26NX1wPt1TRCH536yocd6i,67.0,track:If I Were a Boy artist:Beyoncé,48.0,2008-11-14,If I Were a Boy,2009.0,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,249147,4,6vWDO969PvNqNYHIOW5v0m,"dance pop, pop, post-teen pop, r&b",soul/r&b
4asBn7hzIq2Ka7rDzJN24P,'3iDD7bnsjL9J4fO298r0L0',Chicago,0KMGxYKeUzK9wc5DZCt3HT,74.0,track:If You Leave Me Now artist:Chicago,48.0,1976-06-14,If You Leave Me Now,1976.0,0.429,0.564,11,-6.784,1,0.0268,0.0193,0.000828,0.128,0.276,104.212,235373,4,3iDD7bnsjL9J4fO298r0L0,"adult standards, album rock, classic rock, folk rock, mellow gold, soft rock, yacht rock",rock
2oV8OJKtyGR7MwXH45rOoE,'7guDJrEfX3qb6FEbdPA5qi',Stevie Wonder,6Axz5VSkc4Bs8eXWQxnynE,50.0,track:If You Really Love Me artist:Stevie Wonder,48.0,1971-04-01,If You Really Love Me,1971.0,0.565,0.404,9,-10.969,0,0.0448,0.302,0.0,0.125,0.675,123.804,180533,4,7guDJrEfX3qb6FEbdPA5qi,"adult standards, funk, indie r&b, motown, quiet storm, soul",soul/r&b
1Xi55xFMaymXdSWshmxhw2,'1yMYjh77WgOVafRkI50mim',Wilson Phillips,2lxfnTyWxW381PXDm9Mg77,40.0,track:Impulsive artist:Wilson Phillips,48.0,1990-05-08,Impulsive,1991.0,0.657,0.76,4,-8.613,1,0.0298,0.171,0.00551,0.224,0.71,107.872,274267,4,1yMYjh77WgOVafRkI50mim,"girl group, new wave pop, pop rock, soft rock",rock
0nEUsJwm1yIl9IyC5z8oJb,'0dCKce6tJJdHvlWnDMwzPW',Village People,3qUfFs8rW6FukRFnfRctTq,32.0,track:In the Navy artist:Village People,48.0,1979-01-01,In the Navy,1979.0,0.765,0.864,7,-11.354,0,0.0588,0.154,0.0,0.497,0.829,126.945,340493,4,0dCKce6tJJdHvlWnDMwzPW,disco,disco
4rG0MhkU6UojACJxkMHIXB,"'0TnOYISbd1XYRBk9myaseg', '7bXgB6jMjp9ATFy66eO08Z'",Pitbull  ,62zFEHfAYl5kdHYOivj4BC,75.0,track:International Love artist:Pitbull  ,48.0,2011-06-17,International Love,2012.0,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,227280,4,0TnOYISbd1XYRBk9myaseg,"dance pop, latin, miami hip hop, pop, pop rap",hip hop/rap
7GWkceE5McMVfffd1RGL6Y,'4qwGe91Bz9K2T8jXTZ815W',Janet Jackson,3333YXdcyths5CB8v28dZj,49.0,track:Let s Wait Awhile artist:Janet Jackson,48.0,1986-02-04,Let s Wait Awhile,1987.0,0.592,0.2,1,-16.392,1,0.0344,0.823,0.0,0.101,0.382,172.647,277400,4,4qwGe91Bz9K2T8jXTZ815W,"dance pop, hip pop, neo soul, new jack swing, r&b, urban contemporary",soul/r&b
6bKAGsaaXV2i8sdAKAGCET,'2zwHaEmXxX6DTv4i8ajNCM',Kris Allen,15VO1CoRHlpOgIOwzSu6gW,19.0,track:Live Like We re Dying artist:Kris Allen,48.0,2003-01-01,Live Like We re Dying,2010.0,0.572,0.888,0,-2.98,1,0.0424,0.0242,0.0,0.32,0.954,92.045,212293,4,2zwHaEmXxX6DTv4i8ajNCM,"acoustic pop, idol, indiecoustica, neo mellow, post-teen pop",alternative/indie
55ErdDg54WTAEySb0r7yzb,'0ZrpamOxcZybMHGg1AYtHP',Robin Thicke,4V2F0DZrAXOWq9hkwMMG3x,64.0,track:Lost Without U artist:Robin Thicke,48.0,2006-01-01,Lost Without U,2007.0,0.664,0.351,0,-12.136,1,0.118,0.226,2.38e-06,0.106,0.816,113.204,254147,5,0ZrpamOxcZybMHGg1AYtHP,"hip pop, neo soul, r&b, urban contemporary",soul/r&b
6tkjU4Umpo79wwkgPMV3nZ,'4MCBfE4596Uoi2O4DtmEMz',Juice Wrld,285pBltuF7vW8TeWk8hdRR,86.0,track:Lucid Dreams artist:Juice Wrld,48.0,2018-12-10,Lucid Dreams,2019.0,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,239836,4,4MCBfE4596Uoi2O4DtmEMz,"chicago rap, melodic rap",hip hop/rap
7qEP3i0f0zfk6JUFW3SyeN,'51l0uqRxGaczYr4271pVIC',The Bangles,00vYs0qZA40Z8AAaN7xmMO,59.0,track:Manic Monday artist:The Bangles,48.0,1986-01-01,Manic Monday,1986.0,0.685,0.594,2,-10.906,1,0.0289,0.294,3.69e-06,0.358,0.853,121.761,184160,4,51l0uqRxGaczYr4271pVIC,"album rock, jangle pop, mellow gold, new romantic, new wave, new wave pop, paisley underground, pop rock, rock, soft rock, synthpop",rock
3mAlzuHCo9jucylKKukcXU,'52GxmJdAcByy1ZyPivpUns',Lonnie Mack,7mjeK9z5vPnnAiyHixUUdT,11.0,track:Memphis artist:Lonnie Mack,48.0,1985-01-01,Memphis,1963.0,0.701,0.84,0,-8.271,1,0.0269,0.0229,2.49e-06,0.255,0.856,102.25,204560,4,52GxmJdAcByy1ZyPivpUns,"blues, blues rock, electric blues, modern blues, texas blues",rock
7xt2MWlSFHNP2NcHWE4W3b,"'2gBjLmx6zQnFGQJCAQpRgw', '6roFdX1y5BYSbp60OTJWMd'",Nelly  ,2b8QQqf8Vwb7bfz22ja8Fk,61.0,track:Over and Over artist:Nelly  ,48.0,2004-09-14,Over and Over,2005.0,0.644,0.517,7,-10.02,1,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,253933,4,2gBjLmx6zQnFGQJCAQpRgw,"dance pop, hip hop, pop rap, rap, southern hip hop, st louis rap, urban contemporary",hip hop/rap
5FP9keIJnlSCKnkdVOf623,"'6l3HvQ5sa6mXTsMTB19rO5', '360IAlyVv4PCEVjgyMZrxK'",J. Cole  ,2uwnP6tZVVmTovzX5ELooy,74.0,track:Power Trip artist:J. Cole  ,48.0,2013-06-18,Power Trip,2013.0,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,241160,4,6l3HvQ5sa6mXTsMTB19rO5,"conscious hip hop, hip hop, north carolina hip hop, rap",hip hop/rap
38TZrkhZT3QGTl2VPFMcAn,"'7Aq8lpLMSt1Zxu56pe9bmp', '2gie1bU1LwnxdFAJoTLjzT', '6nfYGe7IIuuP5bMY1jkJP6'",Jagged Edge,4iIzuqTpvDpo1VTzIyqZuK,31.0,track:Promise artist:Jagged Edge,48.0,1997-01-01,Promise,2001.0,0.697,0.524,0,-7.382,1,0.176,0.547,0.0,0.107,0.613,88.398,273600,4,7Aq8lpLMSt1Zxu56pe9bmp,"atl hip hop, dance pop, hip hop, hip pop, neo soul, new jack swing, pop rap, quiet storm, r&b, southern hip hop, urban contemporary",soul/r&b
4TqgXMSSTwP3RCo3MMSR6t,"'1HY2Jd0NmPuamShAr6KMms', '66CXWjxzNUsdJxJ2JdwvnR'",Lady Gaga  ,24ySl2hOPGCDcxBxFIqWBu,82.0,track:Rain on Me artist:Lady Gaga  ,48.0,2020-05-22,Rain on Me,2020.0,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,182200,4,1HY2Jd0NmPuamShAr6KMms,"dance pop, pop, post-teen pop",pop
28oPljw32I8H4LWfdQ2z7z,'7d7AZ3CQC457bFhK0wHpSO',Scott McKenzie,66ujRcQB3xjilVohGyvTKM,51.0,track:San Francisco (Be Sure to Wear Flowers in Your Hair) artist:Scott McKenzie,48.0,1959-01-01,San Francisco (Be Sure to Wear Flowers in Your Hair),1967.0,0.569,0.428,7,-13.038,1,0.0292,0.457,5.08e-06,0.105,0.617,113.168,177333,4,7d7AZ3CQC457bFhK0wHpSO,"bubblegum pop, folk rock",rock
4A366gjTrYQwmRtkTezF2W,'2CvCyf1gEVhI0mX6aFXmVI',Paul Simon,79VmQuOW9aVJgydOwSWEH8,37.0,track:Slip Slidin  Away artist:Paul Simon,48.0,1975-10-25,Slip Slidin  Away,1978.0,0.469,0.223,8,-18.557,1,0.0341,0.748,0.0355,0.289,0.488,118.355,329107,4,2CvCyf1gEVhI0mX6aFXmVI,"classic rock, folk, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter, soft rock",rock
7fd7SEK25VS3gJAUgSwL6y,'6oMuImdp5ZcFhWP0ESe6mG',Migos,2UVbBKQOdFAekPTRsnkzcf,72.0,track:Stir Fry artist:Migos,48.0,2018-01-26,Stir Fry,2018.0,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4,6oMuImdp5ZcFhWP0ESe6mG,"atl hip hop, hip hop, pop rap, rap, southern hip hop, trap",hip hop/rap
7mzrIsaAjnXihW3InKjlC3,'06HL4z0CvFAxyc27GXpf02',Taylor Swift,7zMcNqs55Mxer82bvZFkpg,65.0,track:Teardrops on My Guitar artist:Taylor Swift,48.0,2006-10-24,Teardrops on My Guitar,2008.0,0.621,0.417,10,-6.941,1,0.0231,0.288,0.0,0.119,0.289,99.953,203040,4,06HL4z0CvFAxyc27GXpf02,"pop, post-teen pop",pop
4bdoso638zheKxQLBJxn2i,'05RZIdfz59ZW2FvFuwnmNK',K-Ci ,3fQtdmVB0cAe4Hs9e5bVQb,54.0,track:Tell Me It s Real artist:K-Ci ,48.0,1999-06-22,Tell Me It s Real,1999.0,0.696,0.521,3,-6.635,1,0.0343,0.189,0.0,0.117,0.552,134.28,278600,4,05RZIdfz59ZW2FvFuwnmNK,"hip pop, new jack swing, quiet storm, r&b, urban contemporary",soul/r&b
0GLCHyDf1JwJRestHhlc91,'1VN38ZSdtQnHLa8PfTTKZD',Marvin Hamlisch,3qq7parQQaohn9N7qKrKtE,43.0,track:The Entertainer artist:Marvin Hamlisch,48.0,1974-01-01,The Entertainer,1974.0,0.615,0.386,0,-11.662,1,0.0904,0.873,0.778,0.0887,0.365,156.85,183360,4,1VN38ZSdtQnHLa8PfTTKZD,"broadway, classic soundtrack",
1eV0vUONpo4oCisUPcInhM,'0pqGj6vO9YHsXuZmaJaP2Y',Jan ,4F2w3xgfaVJdCSAqDtJULv,45.0,track:The Little Old Lady from Pasadena artist:Jan ,48.0,1964-01-01,The Little Old Lady from Pasadena,1964.0,0.478,0.817,3,-5.48,1,0.0316,0.548,4e-05,0.0444,0.943,145.946,166040,4,0pqGj6vO9YHsXuZmaJaP2Y,"brill building pop, bubblegum pop, doo-wop, folk rock, merseybeat, rock-and-roll, rockabilly, sunshine pop, surf music",rock
14JRI2yc9nKosojndoQxTv,'0id62QV2SZZfvBn9xpmuCl',Aloe Blacc,2stPxcgjdSImK7Gizl8ZUN,59.0,track:The Man artist:Aloe Blacc,48.0,2014-01-01,The Man,2014.0,0.308,0.769,11,-7.256,0,0.065,0.0331,0.0,0.214,0.488,81.853,254880,4,0id62QV2SZZfvBn9xpmuCl,"pop soul, r&b",soul/r&b
7t6t815Z23bjBVU4Qon6HD,'26bcq2nyj5GB7uRr558iQg',Survivor,1M3xrSPzPcKkCnXGHFPKaw,56.0,track:The Search Is Over artist:Survivor,48.0,1984-01-01,The Search Is Over,1985.0,0.527,0.342,3,-12.272,1,0.0336,0.59,0.0,0.0803,0.148,124.209,252613,4,26bcq2nyj5GB7uRr558iQg,"album rock, hard rock, rock, soft rock",rock
2kyTLcEZe6nc1s6ve0zW9P,'2iEvnFsWxR0Syqu2JNopAd',Smash Mouth,50MfV7a1pnOEcf2t9kobxW,47.0,track:Then The Morning Comes artist:Smash Mouth,48.0,1999-06-08,Then The Morning Comes,2000.0,0.729,0.881,5,-5.024,0,0.0283,0.0231,0.0,0.0872,0.963,118.58,182267,4,2iEvnFsWxR0Syqu2JNopAd,"alternative rock, pop rock",alternative/indie
44VunLimdsXo2C6figBmwj,'2m62cc253Xvd9qYQ8d2X3d',The Alan Parsons Project,7pszxp65rS7xd8ZflKaZRh,35.0,track:Time artist:The Alan Parsons Project,48.0,1977-01-01,Time,1981.0,0.428,0.61,9,-8.268,0,0.0355,0.192,2.73e-05,0.124,0.358,126.431,245733,4,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock",rock
0z7pVBGOD7HCIB7S8eLkLI,'26dSoYclwsYLMAKD3tpOr4',Britney Spears,6I9VzXrHxO9rA9A5euc8Ak,82.0,track:Toxic artist:Britney Spears,48.0,2003-11-13,Toxic,2004.0,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,4,26dSoYclwsYLMAKD3tpOr4,"dance pop, pop, post-teen pop",pop
2Zfh05UDjO13pJqtVcr8b9,'32lVGr0fSRGT6okLKHiP68',Taylor Dayne,3hK26G5cYhJ9KjcUy1aBRk,39.0,track:With Every Beat of My Heart artist:Taylor Dayne,48.0,1989-10-07,With Every Beat of My Heart,1990.0,0.773,0.893,5,-4.768,1,0.034,0.0827,2.25e-06,0.0984,0.971,121.37,262480,4,32lVGr0fSRGT6okLKHiP68,"freestyle, hi-nrg, new wave pop, soft rock",rock
5PqUxUChQ8f6jhB1j6FGr7,"'2aYJ5LAta2ScCdfLhKgZOY', '3tB8VKd0rtEnc9x8l78ymo'",Cobra Starship  ,1xThgAmRSz6LYLN8Is2HGx,21.0,track:You Make Me Feel... artist:Cobra Starship  ,48.0,2011-07-19,You Make Me Feel...,2011.0,0.832,0.522,7,-5.821,1,0.216,0.00107,0.00552,0.0727,0.521,129.998,331011,4,2aYJ5LAta2ScCdfLhKgZOY,"dance pop, neon pop punk, pop punk, post-teen pop",pop
0lAB4vs5qeYbHwpLR7Ptai,'3EhbVgyfGd7HkpsagwL9GS',Alice Cooper,5k68ZFktJA3JlRfenOJA9y,44.0,track:You and Me artist:Alice Cooper,48.0,1977-01-01,You and Me,1977.0,0.613,0.317,10,-16.102,0,0.0293,0.369,0.000288,0.0775,0.473,113.124,306573,4,3EhbVgyfGd7HkpsagwL9GS,"album rock, blues rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock",rock
6gDOvRUvES84YOBkMEQTbD,'2y8Jo9CKhJvtfeKOsYzRdT',Rod Stewart,6sBA8b9bT8Z8G8TkVDvNTK,48.0,track:Young Turks artist:Rod Stewart,48.0,1981-01-01,Young Turks,1982.0,0.625,0.844,0,-7.566,0,0.0316,0.271,0.39,0.105,0.722,160.719,303333,4,2y8Jo9CKhJvtfeKOsYzRdT,"adult standards, classic rock, mellow gold, soft rock",rock
3yHOaiXecTJVUdn7mApZ48,'0hEurMDQu99nJRq8pTxO14',John Mayer,7vFv0yFGMJW3qVXbAd9BK9,75.0,track:Your Body Is a Wonderland artist:John Mayer,48.0,2001-08-16,Your Body Is a Wonderland,2003.0,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4,0hEurMDQu99nJRq8pTxO14,"neo mellow, pop, pop rock, singer-songwriter",pop
2vk0n8aeQSO74VtQBbNDPR,'4S9EykWXhStSc15wEx8QFK',Celine Dion,0gsl92EMIScPGV1AU35nuD,66.0,track:All by Myself artist:Celine Dion,49.0,1996-02-28,All by Myself,1997.0,0.344,0.325,11,-10.005,0,0.0287,0.35,0.0223,0.0686,0.0775,118.515,312307,4,4S9EykWXhStSc15wEx8QFK,"canadian pop, dance pop",pop
4vUXTcKz7tXxrNl84meN6i,'3Ngh2zDBRPEriyxQDAMKd1',Matchbox 20,64XSAtXpCJUmadm3fkpH4z,56.0,track:Back 2 Good artist:Matchbox 20,49.0,1996-10-01,Back 2 Good,1999.0,0.559,0.504,7,-9.455,1,0.0246,0.106,0.0,0.13,0.479,89.051,340173,4,3Ngh2zDBRPEriyxQDAMKd1,"neo mellow, pop rock, post-grunge",rock
6rZyWDvLwKIkfSZ8qcmmdK,'2Mhi3jfuRSdbVZPdjqsnnN',Dr. Hook,2WHTHxUipSqJU9yJRnpO6S,36.0,track:Better Love Next Time artist:Dr. Hook,49.0,2007-01-01,Better Love Next Time,1980.0,0.758,0.729,9,-8.631,1,0.0542,0.369,0.0,0.043,0.902,102.736,180907,4,2Mhi3jfuRSdbVZPdjqsnnN,"bubblegum pop, classic rock, country rock, folk rock, mellow gold, soft rock",country
3j90eFnVFEYzOVt024QCTf,"'64rxQRJsLgZwHHyWKB8fiF', '5ENS85nZShljwNgg4wFD7D'",Eiffel 65,5QRAfvKPyQpwt897Jc0glg,61.0,track:Blue (Da Ba Dee) artist:Eiffel 65,49.0,1998-11-11,Blue (Da Ba Dee),2000.0,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,4,64rxQRJsLgZwHHyWKB8fiF,"bubblegum dance, eurodance, europop, italian adult pop, italo dance",pop
13f845bYjx8MUVF2bl1uJ0,'3oDbviiivRWhXwIE8hxkVV',The Beach Boys,6bJuuCtXYiwOcKT9s8uRh8,60.0,track:California Girls artist:The Beach Boys,49.0,1965-07-05,California Girls,1965.0,0.503,0.62,11,-6.069,1,0.0296,0.471,0.0,0.159,0.713,116.599,160360,4,3oDbviiivRWhXwIE8hxkVV,"baroque pop, brill building pop, classic rock, folk rock, psychedelic rock, rock, sunshine pop",rock
0JwHz5SSvpYWuuCNbtYZoV,'70cRZdQywnSFp9pnc2WTCE',Simon ,6QhXQOpyYvbpdbyjgAqKdY,74.0,track:Cecilia artist:Simon ,49.0,1970-01-26,Cecilia,1970.0,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,174827,4,70cRZdQywnSFp9pnc2WTCE,"classic rock, folk, folk rock, melancholia, mellow gold, rock",rock
4dCm84vJLO30e0fiS3sgPi,'0PDqlUGugF5Jt6DZyATvfz',Betty Wright,6uqTETWok9npbL4c9cuLVh,57.0,track:Clean Up Woman artist:Betty Wright,49.0,1972-01-01,Clean Up Woman,1972.0,0.865,0.652,5,-9.046,1,0.143,0.566,0.000919,0.0833,0.829,90.081,169533,4,0PDqlUGugF5Jt6DZyATvfz,"classic soul, funk, motown, quiet storm, soul, southern soul",soul/r&b
4OD3LU6001esAtFshDX46M,'4qwGe91Bz9K2T8jXTZ815W',Janet Jackson,0NSSqYISjnav81CEn6EgBY,45.0,track:Come Back to Me artist:Janet Jackson,49.0,1989-09-19,Come Back to Me,1990.0,0.428,0.409,5,-12.346,0,0.0271,0.626,0.00961,0.138,0.0611,77.906,332742,4,4qwGe91Bz9K2T8jXTZ815W,"dance pop, hip pop, neo soul, new jack swing, r&b, urban contemporary",soul/r&b
00tUXbwwa6LigkT63sGXSR,'3UmBeGyNwr4iDWi1vTxWi8',Gerry ,5WK2srLxBE7aCxg1Zt8GIe,45.0,track:Don t Let the Sun Catch You Crying artist:Gerry ,49.0,1997-10-13,Don t Let the Sun Catch You Crying,1964.0,0.477,0.352,1,-14.165,1,0.03,0.406,0.0,0.122,0.478,106.773,157093,4,3UmBeGyNwr4iDWi1vTxWi8,"adult standards, brill building pop, british invasion, bubblegum pop, classic uk pop, folk rock, merseybeat, rock-and-roll, rockabilly",rock
4aK77BPpiigFVQaLqs7AI4,"'4iHNK0tOyZPYnBU7nGAgpQ', '50NoVNy9GU1lCrDV8iGpyu'",Mariah Carey,2AlO5CLisJAA9X5JybMtuz,54.0,track:Fantasy artist:Mariah Carey,49.0,1995-09-12,Fantasy,1996.0,0.812,0.661,11,-6.519,0,0.102,0.0501,0.0,0.0409,0.804,102.467,291360,4,4iHNK0tOyZPYnBU7nGAgpQ,"dance pop, pop, urban contemporary",pop
7BuJE5H5u0LcgC3T5rU8nb,'01PZH8MrTxfgfTXNqpMRjG',Hank Ballard  ,3hkLFVzqOYNrWdkbyuC0L4,35.0,track:Finger Poppin  Time artist:Hank Ballard  ,49.0,1976-01-01,Finger Poppin  Time,1960.0,0.533,0.759,9,-5.199,1,0.0356,0.0735,0.0,0.315,0.889,159.373,155200,4,01PZH8MrTxfgfTXNqpMRjG,"doo-wop, rhythm and blues",
4DGTGynJ1c17ElQpAbDAqV,'5lHRUCqkQZCIWeX7xG4sYT',Rich Homie Quan,4T0ScSPdQKmGvruK7pavNP,65.0,"track:Flex (Ooh, Ooh, Ooh) artist:Rich Homie Quan",49.0,2015-02-10,"Flex (Ooh, Ooh, Ooh)",2015.0,0.726,0.607,2,-7.68,1,0.0498,0.0389,0.0,0.19,0.891,81.997,176744,4,5lHRUCqkQZCIWeX7xG4sYT,"atl hip hop, hip hop, pop rap, rap, southern hip hop, trap",hip hop/rap
7e7t0MCrNDcJZsPwUKjmOc,"'0eDvMgVFoNV3TpwtrVCoTj', '5f7VJjfbwm532GiveGC0ZK', '4r63FhuTkUYltbVAg5TQnk'",Pop Smoke  ,0PvFJmanyNQMseIFrU708S,87.0,track:For the Night artist:Pop Smoke  ,49.0,2020-07-03,For the Night,2020.0,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4,0eDvMgVFoNV3TpwtrVCoTj,brooklyn drill,
48joW5905AMbTFLvy8ZWch,'69Mj3u4FTUrpyeGNSIaU6F',The J. Geils B,6QqK6a1CmV4L504uMQaGDH,55.0,track:Freeze-Frame artist:The J. Geils B,49.0,1981-01-01,Freeze-Frame,1982.0,0.573,0.806,0,-10.978,1,0.0356,0.151,0.0116,0.405,0.934,186.328,237507,4,69Mj3u4FTUrpyeGNSIaU6F,"album rock, blues rock, classic rock, country rock, folk rock, hard rock, mellow gold, new wave pop, rock, roots rock, soft rock",country
3zZSz5VOYSu0jE4MkPCOvN,'3DiDSECUqqY1AuBP8qtaIa',Alicia Keys  ,4esOae7i4rqTbAu9o5Pxco,76.0,track:Girl on Fire artist:Alicia Keys  ,49.0,2012-11-18,Girl on Fire,2013.0,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,4,3DiDSECUqqY1AuBP8qtaIa,"hip pop, neo soul, pop, r&b, urban contemporary",soul/r&b
